id,main url,title,price,category,images,short desc,attribute 1,value 1,attribute 2,value 2,attribute 3,value 3,attribute 4,value 4,attribute 5,value 5,attribute 6,value 6,attribute 7,value 7,attribute 8,value 8,attribute 9,value 9,attribute 10,value 10,attribute 11,value 11,attribute 12,value 12,attribute 13,value 13,attribute 14,value 14,attribute 15,value 15,attribute 16,value 16,attribute 17,value 17,attribute 18,value 18,attribute 19,value 19,attribute 20,value 20,attribute 21,value 21,attribute 22,value 22,attribute 23,value 23,attribute 24,value 24,attribute 25,value 25,attribute 26,value 26,attribute 27,value 27,attribute 28,value 28,attribute 29,value 29,attribute 30,value 30,attribute 31,value 31
910,https://damatajhiz.com/products/4040/رادیاتور-آلومینیومی-11-پره-آنیت-مدل-اکوپایونیر-سفید,رادیاتور آلومینیومی 11 پره آنیت مدل اکوپایونیر سفید,رادیاتور آلومینیومی›رادیاتور آلومینیومی آنیت›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/910/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/910/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/910/3.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/910/4.jpg",<ol><li>ظرفیت حرارتی هر پره : 135 کیلو کالری بر ساعت</li><li>ابعاد (عمق*طول*ارتفاع) : 85*800*500 میلیمتر</li><li>تعداد پره: 11</li><li>قابلیت سفارش پره های بیشتر به تعداد 19 پره</li><li>دارای فناوری گرمایش یکنواخت و سازگاری کامل با شیر ترموستاتیک</li></ol>,گارانتی,10 سال گارانتی,گارانتی,"توجه داشته باشید، نصب غیر اصولی توسط نصاب غیرمجاز محصول را از گارانتی خارج می گرداند. برای استفاده از خدمات گارانتی، نصب توسط نصاب متخصص آنیت (به وب سایت آنیت مراجعه نمایید) انجام گردد؛ در غیر اینصورت گارانتی باطل می گردد. برای شرایط گارانتی، تایید اطلاعات نصب از سوی شرکت آنيت الزامی است.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,https://damatajhiz.com/products/4226/پمپ-سیرکولاتور-خطی-ویلو-top-s-4010,پمپ سیرکولاتور خطی ویلو TOP-S 40/10,پمپ سیرکولاتور›پمپ سیرکولاتور ویلوWILO›,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/911/1.jpg,<ol><li>موقعیت نصب: خطی</li><li>نوع اتصال: فلنجی</li><li>قطر فلنج: 40 DN</li><li>دور موتور: حداکثر 2800 RPM</li><li>قدرت الکتروموتور : 350 وات</li></ol>,مدل,TOP-S 40/10,قدرت الکتروموتور W,350,قطر نامی فلنچ,DN40,حداکثر هد m,10.1,حداکثر فشار کاری bar,6/10,حداکثر دبی m3/h,20,برق الکتروموتور ,V –Ф– HZ,230-1-50,طول کلی mm ,250,وزن ناخالص kg ,15.5,دور موتور RPM,2800,کشور سازنده,آلمان,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,https://damatajhiz.com/products/4303/حوله-خشک-کن-استیل-htm-مدل-240,حوله خشک کن استیل HTM مدل 240,حوله خشک کن›حوله خشک کن استیل HTM ›,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/912/1.jpg,<ol><li>ظرفیت حرارتی هر پره : 50 کیلوکالری</li><li>دارای شیر ترموستاتیک</li><li>آکس (فاصله بین لوله های ورودی و خروجی آب): 50 سانتی متر</li><li>جنس: استیل</li></ol>,گارانتی,2 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,https://damatajhiz.com/products/4221/پمپ-سیرکولاتور-خطی-ویلو-top-s-307,پمپ سیرکولاتور خطی ویلو TOP-S 30/7,پمپ سیرکولاتور›پمپ سیرکولاتور ویلوWILO›,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/913/1.jpg,<ol><li>موقعیت نصب: خطی</li><li>نوع اتصال: رزوه ای</li><li>سایز اتصال: ”¼ 1</li><li>دور موتور: حداکثر 2600 RPM</li><li>قدرت الکتروموتور : 90 وات</li></ol>,مدل,TOP-S 30/7,قدرت الکتروموتور W,90,سایز اتصال,”¼Rp1,حداکثر هد m,6.8,حداکثر فشار کاری bar,10,حداکثر دبی m3/h,8,برق الکتروموتور ,V –Ф– HZ,230-1-50,طول کلی mm ,180,وزن ناخالص kg ,5.5,دور موتور RPM,2600,کشور سازنده,آلمان,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,https://damatajhiz.com/products/4222/پمپ-آب-سیرکولاتور-خطی-داب-cm-g-65-1530-t,پمپ آب سیرکولاتور خطی داب CM-G 65-1530 T,پمپ سیرکولاتور›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/914/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/914/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/914/3.jpg",<ol><li>هد : تا 50 فوت</li><li>دبی : از 4 تا 10.9 GPM</li><li>قطر فلنج : 65 DN</li><li>قدرت موتور : 3 HP</li><li>جنس پروانه : تکنو پلیمر</li></ol>,مدل,CM-G 65-1530 T,جنس بدنه,چدن,جنس پروانه,تکنوپلیمر,قطر فلنج DN,65,جنس شفت,استیل,قدرت موتور (HP),3,هد ,50 فوت,دبی (GPM),4 تا 10.9,برق ورودی,سه فاز,دور موتور,3 دور,کلاس نفوذ پذیری,IP55,کشور سازنده,ایتالیا,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,https://damatajhiz.com/products/4223/پمپ-آب-سیرکولاتور-خطی-داب-cm-g-65-1680-t,پمپ آب سیرکولاتور خطی داب CM-G 65-1680 T,پمپ سیرکولاتور›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/915/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/915/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/915/3.jpg",<ol><li>هد : تا 55 فوت</li><li>دبی : از 4 تا 10.9 GPM</li><li>قطر فلنج : 65 DN</li><li>قدرت موتور : 4 HP</li><li>جنس پروانه : تکنو پلیمر</li></ol>,مدل,CM-G 65-1680 T,جنس بدنه,چدن,جنس پروانه,تکنوپلیمر,قطر فلنج DN,65,جنس شفت,استیل,قدرت موتور (HP),4,هد ,55 فوت,دبی (GPM),4 تا 10.9,برق ورودی,سه فاز,دور موتور,3 دور,کلاس نفوذ پذیری,IP55,کشور سازنده,ایتالیا,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,https://damatajhiz.com/products/4224/پمپ-آب-سیرکولاتور-خطی-داب-cm-g-65-2380-t,پمپ آب سیرکولاتور خطی داب CM-G 65-2380 T,پمپ سیرکولاتور›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/916/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/916/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/916/3.jpg",<ol><li>هد : تا 78 فوت</li><li>دبی : از 5.4 تا 10.9 GPM</li><li>قطر فلنج : 65 DN</li><li>قدرت موتور :5.5 HP</li><li>جنس پروانه : تکنو پلیمر</li></ol>,مدل,CM-G 65-2380 T,جنس بدنه,چدن,جنس پروانه,تکنوپلیمر,قطر فلنج DN,65,جنس شفت,استیل,قدرت موتور (HP),5.5,هد ,78 فوت,دبی (GPM),5.4 تا 10.9,برق ورودی,سه فاز,دور موتور,3 دور,کلاس نفوذ پذیری,IP55,کشور سازنده,ایتالیا,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,https://damatajhiz.com/products/4250/پمپ-سیرکولاتور-خطی-ویلو-ipl-40120-152,پمپ سیرکولاتور خطی ویلو IPL 40/120-1.5/2,پمپ سیرکولاتور›پمپ سیرکولاتور ویلوWILO›,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/917/1.jpg,<ol><li>هد : تا 39 فوت</li><li>دبی : 3.5 GPM</li><li>حداکثر فشار کاری : 10 bar</li><li>دور موتور: 2900 RPM</li><li> قدرت الکتروموتور: 1500 W</li></ol>,مدل, IPL 40/120-1.5/2,قدرت الکتروموتور W,1500,هد Ft,39,قطر فلنج رانش in,1/2 1 ,حداکثر فشار کاری bar,10,دبی G.P.M ,3.5,برق الکتروموتور ,V –Ф– HZ,400-3-50,دور موتور RPM,2900,کشور سازنده,آلمان,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,https://damatajhiz.com/products/4225/پمپ-آب-سیرکولاتور-خطی-داب-cm-g-80-550-t,پمپ آب سیرکولاتور خطی داب CM-G 80-550 T,پمپ سیرکولاتور›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/918/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/918/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/918/3.jpg",<ol><li>هد : تا 18 فوت</li><li>دبی : از 2.7 تا 10.9 GPM</li><li>قطر فلنج : 80 DN</li><li>قدرت موتور : 0.75 HP</li><li>جنس پروانه : تکنو پلیمر</li></ol>,مدل,CM-G 80-550 T,جنس بدنه,چدن,جنس پروانه,تکنوپلیمر,قطر فلنج DN,80,جنس شفت,استیل,قدرت موتور (HP),0.75,هد ,18 فوت,دبی (GPM),2.7 تا 10.9,برق ورودی,سه فاز,دور موتور,3 دور,کلاس نفوذ پذیری,IP55,کشور سازنده,ایتالیا,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,https://damatajhiz.com/products/4227/پمپ-آب-سیرکولاتور-خطی-داب-cm-g-80-650-t,پمپ آب سیرکولاتور خطی داب CM-G 80-650 T,پمپ سیرکولاتور›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/919/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/919/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/919/3.jpg",<ol><li>هد : تا 21 فوت</li><li>دبی : از 2.7 تا 11 GPM</li><li>قطر فلنج : 80 DN</li><li>قدرت موتور : 1 HP</li><li>جنس پروانه : تکنو پلیمر</li></ol>,مدل,CM-G 80-650 T,جنس بدنه,چدن,جنس پروانه,تکنوپلیمر,قطر فلنج DN,80,جنس شفت,استیل,قدرت موتور (HP),1,هد ,21 فوت,دبی (GPM),2.7 تا 11,برق ورودی,سه فاز,دور موتور,3 دور,کلاس نفوذ پذیری,IP55,کشور سازنده,ایتالیا,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,https://damatajhiz.com/products/4219/پمپ-آب-سیرکولاتور-خطی-داب-cm-g-65-1200-t,پمپ آب سیرکولاتور خطی داب CM-G 65-1200 T,پمپ سیرکولاتور›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/920/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/920/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/920/3.jpg",<ol><li>هد : تا 39 فوت</li><li>دبی : از 4 تا 9.5 GPM</li><li>قطر فلنج : 65 DN</li><li> قدرت موتور : 2 HP</li><li>جنس پروانه : تکنو پلیمر</li></ol>,مدل,CM-G 65-1200 T,جنس بدنه,چدن,جنس پروانه,تکنوپلیمر,قطر فلنج DN,65,جنس شفت,استیل,قدرت موتور (HP),2,هد ,39 فوت,دبی (GPM),4 تا 9.5,برق ورودی,سه فاز,دور موتور,3 دور,کلاس نفوذ پذیری,IP55,کشور سازنده,ایتالیا,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,https://damatajhiz.com/products/4259/پمپ-آب-سیرکولاتور-خطی-داب-cm-g-100-2550-t,پمپ آب سیرکولاتور خطی داب CM-G 100-2550 T,پمپ سیرکولاتور›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/921/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/921/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/921/3.jpg",<ol><li>هد : تا 84 فوت</li><li>دبی : از 13.6 تا 27.2 GPM</li><li>قطر فلنج : 100 DN</li><li>قدرت موتور : 15 HP</li><li>جنس پروانه : تکنو پلیمر</li></ol>,مدل,CM-G 100-2550 T,جنس بدنه,چدن,جنس پروانه,تکنوپلیمر,قطر فلنج DN,100,جنس شفت,استیل,قدرت موتور (HP),15,هد ,84 فوت,دبی (GPM),13.6 تا 27.2,برق ورودی,سه فاز,دور موتور,3 دور,کلاس نفوذ پذیری,IP55,کشور سازنده,ایتالیا,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,https://damatajhiz.com/products/4258/پمپ-آب-سیرکولاتور-خطی-داب-cm-g-100-1650-t,پمپ آب سیرکولاتور خطی داب CM-G 100-1650 T,پمپ سیرکولاتور›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/922/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/922/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/922/3.jpg",<ol><li>هد : تا 54 فوت</li><li>دبی : از 13.6 تا 27.2 GPM</li><li>قطر فلنج : 100 DN</li><li>قدرت موتور : 7.5 HP</li><li>جنس پروانه : تکنو پلیمر</li></ol>,مدل,CM-G 100-1650 T,جنس بدنه,چدن,جنس پروانه,تکنوپلیمر,قطر فلنج DN,100,جنس شفت,استیل,قدرت موتور (HP),7.5,هد ,54 فوت,دبی (GPM),13.6 تا 27.2,برق ورودی,سه فاز,دور موتور,3 دور,کلاس نفوذ پذیری,IP55,کشور سازنده,ایتالیا,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,https://damatajhiz.com/products/4257/پمپ-آب-سیرکولاتور-خطی-داب-cm-g-100-1320-t,پمپ آب سیرکولاتور خطی داب CM-G 100-1320 T,پمپ سیرکولاتور›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/923/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/923/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/923/3.jpg",<ol><li>هد : تا 43 فوت</li><li>دبی : از 13.6 تا 27.2 GPM</li><li>قطر فلنج : 100 DN</li><li>قدرت موتور : 5.5 HP</li><li>جنس پروانه : تکنو پلیمر</li></ol>,مدل,CM-G 100-1320 T,جنس بدنه,چدن,جنس پروانه,تکنوپلیمر,قطر فلنج DN,100,جنس شفت,استیل,قدرت موتور (HP),5.5,هد ,43 فوت,دبی (GPM),13.6 تا 27.2,برق ورودی,سه فاز,دور موتور,3 دور,کلاس نفوذ پذیری,IP55,کشور سازنده,ایتالیا,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,https://damatajhiz.com/products/4256/پمپ-سیرکولاتور-خطی-ویلو-ipl-50115-0752,پمپ سیرکولاتور خطی ویلو IPL 50/115-0.75/2,پمپ سیرکولاتور›پمپ سیرکولاتور ویلوWILO›,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/924/1.jpg,<ol><li>هد : تا 35.5 فوت</li><li>دبی : 3.5 GPM</li><li>قدرت موتور : 750 وات</li><li>دور موتور: 2900 RPM</li><li>قدرت الکتروموتور: 750 W</li></ol>,مدل, IPL 50/115-0.75/2,قدرت الکتروموتور W,750,هد Ft,35.5,قطر فلنج رانش in,2,حداکثر فشار کاری bar,10,دبی G.P.M ,3.5,برق الکتروموتور ,V –Ф– HZ,400-3-50,دور موتور RPM,2900,کشور سازنده,آلمان,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,https://damatajhiz.com/products/4255/پمپ-آب-سیرکولاتور-خطی-داب-cm-g-100-1020-t,پمپ آب سیرکولاتور خطی داب CM-G 100-1020 T,پمپ سیرکولاتور›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/925/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/925/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/925/3.jpg",<ol><li>هد : تا 33 فوت</li><li>دبی : از 8.1 تا 27.2 GPM</li><li>قطر فلنج : 100 DN</li><li>قدرت موتور : 4 HP</li><li>جنس پروانه : تکنو پلیمر</li></ol>,مدل,CM-G 100-1020 T,جنس بدنه,چدن,جنس پروانه,تکنوپلیمر,قطر فلنج DN,100,جنس شفت,استیل,قدرت موتور (HP),4,هد ,33 فوت,دبی (GPM),8.1 تا 27.2,برق ورودی,سه فاز,دور موتور,3 دور,کلاس نفوذ پذیری,IP55,کشور سازنده,ایتالیا,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,https://damatajhiz.com/products/4254/پمپ-سیرکولاتور-خطی-ویلو-ipl-40130-222,پمپ سیرکولاتور خطی ویلو IPL 40/130-2.2/2,پمپ سیرکولاتور›پمپ سیرکولاتور ویلوWILO›,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/926/1.jpg,<ol><li>هد : تا 70 فوت</li><li>دبی : 3.5 GPM</li><li>برق الکتروموتور : 50-3-400 V –Ф– HZ</li><li>دور موتور: 2900 RPM</li><li> قدرت الکتروموتور: 2200 W</li></ol>,مدل, IPL 40/130-2.2/2,قدرت الکتروموتور W,2200,هد Ft,70,قطر فلنج رانش in,1/2 1,حداکثر فشار کاری bar,10,دبی G.P.M ,3.5,برق الکتروموتور ,V –Ф– HZ,400-3-50,دور موتور RPM,2900,کشور سازنده,آلمان,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,https://damatajhiz.com/products/4253/پمپ-آب-سیرکولاتور-خطی-داب-cm-g-100-660-t,پمپ آب سیرکولاتور خطی داب CM-G 100-660 T,پمپ سیرکولاتور›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/927/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/927/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/927/3.jpg",<ol><li>هد : تا 22 فوت</li><li>دبی : از 6.8 تا 25.9 GPM</li><li>قطر فلنج : 100 DN</li><li>قدرت موتور : 2 HP</li><li>جنس پروانه : تکنو پلیمر</li></ol>,مدل,CM-G 100-660 T,جنس بدنه,چدن,جنس پروانه,تکنوپلیمر,قطر فلنج DN,100,جنس شفت,استیل,قدرت موتور (HP),2,هد ,22 فوت,دبی (GPM),6.8 تا 25.9,برق ورودی,سه فاز,دور موتور,3 دور,کلاس نفوذ پذیری,IP55,کشور سازنده,ایتالیا,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,https://damatajhiz.com/products/4220/پمپ-سیرکولاتور-خطی-ویلو-top-rl-3065,پمپ سیرکولاتور خطی ویلو TOP-RL 30/6.5,پمپ سیرکولاتور›پمپ سیرکولاتور ویلوWILO›,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/928/1.jpg,<ol><li>موقعیت نصب: خطی</li><li>نوع اتصال: رزوه ای</li><li>سایز اتصال: ”¼ 1</li><li>دور موتور: حداکثر 2160 RPM</li><li>قدرت الکتروموتور : 100 وات</li></ol>,مدل,TOP-RL 30/6.5,قدرت الکتروموتور W,100,سایز اتصال Inch,”¼Rp1,حداکثر هد m,7.4,حداکثر فشار کاری bar,10,حداکثر دبی m3/h,10,برق الکتروموتور ,V –Ф– HZ,230-1-50,طول کلی mm ,180,وزن ناخالص kg ,5,دور موتور RPM,2160,کشور سازنده,آلمان,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,https://damatajhiz.com/products/4217/پمپ-سیرکولاتور-خطی-ویلو-top-rl-3075,پمپ سیرکولاتور خطی ویلو TOP-RL 30/7.5,پمپ سیرکولاتور›پمپ سیرکولاتور ویلوWILO›,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/929/1.jpg,<ol><li>موقعیت نصب: خطی</li><li>نوع اتصال: رزوه ای</li><li>سایز اتصال: ”¼ 1</li><li>دور موتور: حداکثر 2420 RPM</li><li>قدرت الکتروموتور : 80 وات</li></ol>,مدل,TOP-RL 30/7.5,قدرت الکتروموتور W,80,سایز اتصال Inch,”¼Rp1,حداکثر هد m,7.5,حداکثر فشار کاری bar,10,حداکثر دبی m3/h,6,برق الکتروموتور ,V –Ф– HZ,230-1-50,طول کلی mm ,180,وزن ناخالص kg ,4.4,دور موتور RPM,2420,کشور سازنده,آلمان,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,https://damatajhiz.com/products/4228/پمپ-سیرکولاتور-خطی-ویلو-top-s-4015,پمپ سیرکولاتور خطی ویلو TOP-S 40/15,پمپ سیرکولاتور›پمپ سیرکولاتور ویلوWILO›,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/930/1.jpg,<ol><li>موقعیت نصب: خطی</li><li>نوع اتصال: فلنجی</li><li>قطر فلنج: 40 DN</li><li>دور موتور: حداکثر 2800 RPM</li><li>قدرت الکتروموتور : 570 وات</li></ol>,مدل,TOP-S 40/15,قدرت الکتروموتور W,570,قطر نامی فلنچ,DN40,حداکثر هد m,15.5,حداکثر فشار کاری bar,6/10,حداکثر دبی m3/h,20,برق الکتروموتور ,V –Ф– HZ,230-1-50,طول کلی mm ,250,وزن ناخالص kg ,22.6,دور موتور RPM,2800,کشور سازنده,آلمان,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,https://damatajhiz.com/products/4232/پمپ-سیرکولاتور-خطی-ویلو-top-s-407,پمپ سیرکولاتور خطی ویلو TOP-S 40/7,پمپ سیرکولاتور›پمپ سیرکولاتور ویلوWILO›,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/931/1.jpg,<ol><li>موقعیت نصب: خطی</li><li> نوع اتصال: فلنجی</li><li>قطر فلنج: 40 DN</li><li> دور موتور: حداکثر 2650 RPM</li><li>قدرت الکتروموتور : 180 وات</li></ol>,مدل,TOP-S 40/7,قدرت الکتروموتور W,180,قطر نامی فلنچ,DN40,حداکثر هد m,7.1,حداکثر فشار کاری bar,6/10,حداکثر دبی m3/h,16,برق الکتروموتور ,V –Ф– HZ,230-1-50,طول کلی mm ,250,وزن ناخالص kg ,12.4,دور موتور RPM,2650,کشور سازنده,آلمان,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,https://damatajhiz.com/products/4042/رادیاتور-آلومینیومی-17-پره-آنیت-مدل-اکوپایونیر-سفید,رادیاتور آلومینیومی 17 پره آنیت مدل اکوپایونیر سفید,رادیاتور آلومینیومی›رادیاتور آلومینیومی آنیت›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/932/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/932/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/932/3.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/932/4.jpg",<ol><li>ظرفیت حرارتی هر پره : 135 کیلو کالری بر ساعت</li><li>ابعاد (عمق*طول*ارتفاع) : 85*1200*500 میلیمتر</li><li>تعداد پره: 17</li><li>قابلیت سفارش پره های بیشتر به تعداد 19 پره</li><li>دارای فناوری گرمایش یکنواخت و سازگاری کامل با شیر ترموستاتیک</li></ol>,گارانتی,10 سال گارانتی,گارانتی,"توجه داشته باشید، نصب غیر اصولی توسط نصاب غیرمجاز محصول را از گارانتی خارج می گرداند. برای استفاده از خدمات گارانتی، نصب توسط نصاب متخصص آنیت (به وب سایت آنیت مراجعه نمایید) انجام گردد؛ در غیر اینصورت گارانتی باطل می گردد. برای شرایط گارانتی، تایید اطلاعات نصب از سوی شرکت آنيت الزامی است.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,https://damatajhiz.com/products/4046/رادیاتور-آلومینیومی-17-پره-آنیت-مدل-اکوپایونیر-طلایی,رادیاتور آلومینیومی 17 پره آنیت مدل اکوپایونیر طلایی,رادیاتور آلومینیومی›رادیاتور آلومینیومی آنیت›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/933/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/933/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/933/3.jpg",<ol><li>ظرفیت حرارتی هر پره : 135 کیلو کالری بر ساعت</li><li>ابعاد (عمق*طول*ارتفاع) : 85*1200*500 میلیمتر</li><li>تعداد پره: 17</li><li>قابلیت سفارش پره های بیشتر به تعداد 19 پره</li><li>دارای فناوری گرمایش یکنواخت و سازگاری کامل با شیر ترموستاتیک</li></ol>,گارانتی,10 سال گارانتی,گارانتی,"توجه داشته باشید، نصب غیر اصولی توسط نصاب غیرمجاز محصول را از گارانتی خارج می گرداند. برای استفاده از خدمات گارانتی، نصب توسط نصاب متخصص آنیت (به وب سایت آنیت مراجعه نمایید) انجام گردد؛ در غیر اینصورت گارانتی باطل می گردد. برای شرایط گارانتی، تایید اطلاعات نصب از سوی شرکت آنيت الزامی است.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,https://damatajhiz.com/products/4048/رادیاتور-آلومینیومی-11-پره-آنیت-مدل-اکوپایونیر-مشکی,رادیاتور آلومینیومی 11 پره آنیت مدل اکوپایونیر مشکی,رادیاتور آلومینیومی›رادیاتور آلومینیومی آنیت›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/934/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/934/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/934/3.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/934/4.jpg",<ol><li>ظرفیت حرارتی هر پره : 135 کیلو کالری بر ساعت</li><li> ابعاد (عمق*طول*ارتفاع) : 85*800*500 میلیمتر</li><li> تعداد پره: 11</li><li>قابلیت سفارش پره های بیشتر به تعداد 19 پره</li><li> دارای فناوری گرمایش یکنواخت و سازگاری کامل با شیر ترموستاتیک</li></ol>,گارانتی,10 سال گارانتی,گارانتی,"توجه داشته باشید، نصب غیر اصولی توسط نصاب غیرمجاز محصول را از گارانتی خارج می گرداند. برای استفاده از خدمات گارانتی، نصب توسط نصاب متخصص آنیت (به وب سایت آنیت مراجعه نمایید) انجام گردد؛ در غیر اینصورت گارانتی باطل می گردد. برای شرایط گارانتی، تایید اطلاعات نصب از سوی شرکت آنيت الزامی است.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
